review,actual,predicted,probability,actual_sentiment,predicted_sentiment
it might not be the best movie of but it was a just a movie to excite and to think about the sentinel is a good political thriller movie which seems similar to or even borrows some elements from other political thriller movies such as in the line of fire and the manchurian candidate the basic plot of this movie is similar to other movies like this a plot to kill the president of the united states michael douglas stars as secret service agent pete garrison who spearheads the operation only to find out later that he has been framed kiefer sutherland co stars as a sort of rival by the name of david breckinridge and eva longoria as jill marin who is a rookie agent going under the guidance of agent breckinridge and academy award winner kim basinger as first lady sarah ballentine one improvement for this movie could have been more action as it is by some sources considered just as much an action film as is a thriller film but a good thing about this movie is instead of just an assassination plot to kill the us president it also concerns a mole traitor in the secret service who is leading the president in the wrong direction,1,0,0.3997143,Positive,Negative
this movie was okay but it certainly defeats the claim that homosexuals are born that way especially when a woman can exit out of an unhappy marriage and just fall into the arms of another woman it almost seems as if kate s gender preferences turned on and off like a switch making this film seem a little simplistic also as is common with films that are trying to push an agenda it was unfortunate that those characters in the film who had questions or disapproval over the gay lifestyle were labeled as bigots and there was no happy medium it was either kate s friends and relatives totally embraced her or they totally shunned her this is not typical of interactions between gay and non gay relatives and friends it is usually a mixture of emotions and values that come into play it is possible to love people and treat them with respect while not necessarily condoning the choices they make sadly the movie showed none of these types of interactions for a movie trying to portray tolerance and acceptance it struck me as very intolerant movie then at the end kate apparently decides after all these years she wants to be with mac and everything is hunky dory is that what being gay is really all about come on,0,1,0.6205737,Negative,Positive
star rating saturday night friday night friday morning sunday night monday morning ray ray winstone has a criminal past has had problems with alcohol and is now forming a drug habit that is making him paranoid and prone to domestic violence to his wife valerie kathy burke who tries to hold the family together but ends up coming off more like a doormat meanwhile her mother janet laila morse is aware of ray s son billy charlie creed miles and his escalating drug habit that is sending him off the rails the film follows these despairable characters as they tredge along with their lives it is said that the british seem to enjoy being miserable and that would include watching films that entertain them this way films like nil by mouth highlight this it s a tale of a broken family torn apart by crime poverty booze and drugs the kind jeremy kyle would lap up like a three course meal it is also essentially a tale of self destructive men three generations apart and each copying the other tearing a family apart and women trying to hold it together despite not being strong enough if you pick up a little of what it s about from the off set you can see it doesn t promise to be cheerful viewing from the start and it certainly doesn t disappoint in this it s true what everyone said about the performances and the lead stars winstone and burke do deliver some great acting we see winstone lose it with his wife beating her senseless after some more coke induced paranoia breaking down during a phone conversation with her and unleashing a typical arsenal of f and c words when she refuses to let him see his kid likewise in a private moment we see burke skillfully lose her composure on a staircase the full impact of the night before kicking in this is another of those films where there s no plot to follow as such just a real life feel of these hopeless lives carrying on from one day to the next it s been acclaimed by many including the baftas but it really was just too grim and bleak for me i have no right to criticize it for this knowing what i knew about it from the off set but sadly this is how i found it,0,1,0.99078596,Negative,Positive
the strange people living in a town go about their lives there s the licker a guy who licks everything a dumpster diver that finds a body which he takes home to live with him a crazy girl with a doll dressed like her a guy who wants to cleanse girls of their wicked ways offbeat in the extreme this shot in black and white movie is better with out the color the monochrome takes the edge off the two steps up from home movie feel like a troma movie this movie is fun in fits and starts but mostly its weird for weirds sake and soon becomes a crashing bore since one you see the set ups you can kind of guess where its going a lot of the time not always but enough for it not to be fun though i didn t see the cleansing coming worth a shot if you ve nothing else to watch and you re waiting for the next set of golden girls to come from netflix,0,1,0.60156274,Negative,Positive
zero day leads you to think even re think why two boys young men would do what they did commit mutual suicide via slaughtering their classmates it captures what must be beyond a bizarre mode of being for two humans who have decided to withdraw from common civility in order to define their own mutual world via coupled destruction it is not a perfect movie but given what money time the filmmaker and actors had it is a remarkable product in terms of explaining the motives and actions of the two young suicide murderers it is better than elephant in terms of being a film that gets under our rationalistic skin it is a far far better film than almost anything you are likely to see flawed but honest with a terrible honesty,1,0,0.29009622,Positive,Negative
i knew it wasn t gunna work out between me and d wars from the moment we met first its title was lazy d war like writing out dragon was too much for them also you really can t be that blatant with your title unless your blue monkey blue monkey can do whatever the hell it wants the second sign of a rocky relationship between us was the story s insane progression here s the film dreamy reporter guy reports on big snake tracks flashes back to a time he and dad wandered into what must have been the competition for the store in gremlins and dreamy kid reporter finds a box that glows old shop keep reveals several terrible truths that bauraki a supposedly evil snake was cheated out of his chance to be a god tells the kid that he s a reincarnated warrior and that somewhere in la is his reincarnated lover and gives him a junk piece of jewelry shop keep also reveals that despite his obvious whiteness he s a year old asian fifteen years later dreamy reporter remembers this perfectly and starts acting half crazy trying to find this random girl cgi hijinks follow and in the last ten minutes my brain melts out of my nose why continue on dear reader if you have the balls so sarah the reincarnated lover has her own flashbacks i have the benefit of having an asian best friend and in the scene where she starts to freak out and make a bunch of posters with asian characters on them he tells me that whoever made this movie has no idea what their doing its a korean legend and she s reincarnated from a korean princess but everything is in chinese later that night her dragon tat starts to hurt she calls the police cause it looks like she s having a heart attack see in this mixed up crazy world they apparently handle heart attacks differently because the next time we see her she s locked in her room with a guard outside and a nurse claims she s crazy i have a new phobia now and its that if i m ever in trouble the first responders will just assume i m crazy i have another point of contention with my harsh mistress dwar there is a scene when patrick dempsey jr dreamy reporter is in a caf with sassy black friend in the scenes prior miffed near divinity bauraki has killed an elephant slithered through a suburb and killed one of sarah s friends see people were afraid to come out after happened but we must have all toughened up after that deciding coffee and pastries were worth risking our lives for business as usual no way a giant snake will stop me from getting my caffeine on if i stay inside and fear for my life the terrorists and serpentine divinities win after being given a satisfying dragon on helicopter battle my cruel lover dwar treats me to a pi and vinegar filled scene to end it all with bauraki has a fortress of his own and its right under la i guess they don t really say but dreamy reporter and sarah get knocked out in a car crash that would kill lesser men and when they wake up yep dragon palace some retarded dialog later a good dragon snake god pops out of nowhere and the snakes wrestle make love whatever and i m not kidding good snake out of nowhere maybe you think i m blowing it out of proportion i m not there is no mention of this thing in the movie then suddenly there few seconds later and good dragon becomes dragon god sets baurki on fire sarah turns into a ghost and goes with dragon god dreamy reporter left in the middle of nowhere roll credits thank god now our relationship as rocky as it was had its good times there was a guy that look like shredder from turtles and talked exactly like a tuskan raider from star wars i ll call him tuskan shredder he could do whatever he wanted whenever he wanted to it just could never be useful he could walk through a wall in a scene where that wasn t helpful he could go in your dreams when that wouldn t do any good and he could light ten random soldier guys on fire but not when it mattered he was also allergic to touching that junk jewelry i like him cause he was hit by a car twice in the same scene and made fantastic tuskan raider noises the actors for the most part were great if great somehow meant terrible jason behr whom i thought was awesome in roswell i slowly find out can only act one way and that s pretentious spacey and patrick dempsey ish the one thing i love about this filthy prostitute dwars is its lead actor bauraki that giant snake acted his heart out i d dare to say that he was better at playing a cgi serpentine demi god of evil then john barrymore was at playing richard the iii or hamlet there was emotion in every scene stealing the thunder from his lesser mortal supporting cast when he ate an elephant i felt like no one past present or future would ever eat an elephant with as much feeling he was more then an actor he was a force of nature and he put his heart and soul into every second of this cursed project yes damn it my favorite actor in this film was a cgi snake i ve got the balls to admit that do you here s to hoping bauraki get s more work and isn t type cast that jason behr finds a range of emotion other then dreamy stare and that i never have to watch blue monkey again so d war its over i want my cds back and let s just be friends,0,1,0.99943334,Negative,Positive
someone reviewed this movie as a waste of time because he she was expecting the beautiful scenery of brazil and portugal but then everything looked washed out or gloomy or something to that effect i believe this person missed the entire part of the film this is reality the point of this movie is to show that life is not indeed ideal and to show what people go through in their lives for family love and survival a young man leaves his slum in sao paolo brazil to go to portugal to visit his mother s home country after her death he discovers that not everything is free and that brazilians are looked down upon by native people from portugal he eventually finds a life a love but the story does not end as expected and this is not a fairy tale story the part that got me most was the ending song zeca bailero honey baby by gal costa it fit so well with the movie especially the ending,1,0,0.19161429,Positive,Negative
i can t believe this is on dvd even less it was available at my local video store some argue this is a good movie if you take in consideration it had only a budget i find this funny i would find it very bad whichever the budget still more funny i read the following in another review dramatics aside if you love horror and you love something along the lines of duel updated with a little more story and some pretty girls thrown in you ll love this movie what this is a shame comparing those two movies i give a since i can t give a i just don t see any way this movie could be entertaining,0,1,0.9440357,Negative,Positive
mabel at the wheel is one of those movies with a behind the scenes story that s more interesting than the movie itself this was chaplin s tenth comedy for keystone during his year of apprenticeship and his first two reeler here he played one of his last out and out villain roles although the feature length tillie s punctured romance was yet to come and it also marked one of the last times he would work for a director other than himself in fact chaplin s conflicts with director and co star mabel normand almost got him fired from the studio chaplin hadn t gotten along with his earlier directors henry lehrman and george nichols but according to his autobiography having to take direction from a mere girl was the last straw charlie and mabel argued bitterly during the making of this film chaplin was still a newcomer at keystone and his colleagues didn t know what to make of him but everyone loved mabel producer mack sennett was on the verge of firing chaplin when he learned that the newcomer s films were catching on and exhibitors wanted more of them a s a p so chaplin was promised the chance to direct himself in return for finishing this movie the way mabel wanted it unfortunately none of that drama is visible on screen in mabel at the wheel which looks like typical keystone chaos the story concerns an auto race in which mabel s beau harry mccoy is scheduled to compete but wicked charlie and his henchmen abduct the lad and mabel must take the wheel in his place for all the racing around brick hurling and finger biting the film is frankly short on laughs but there are a few points of interest there s some good cinematography and editing in the race sequence though there aren t really any gags just lots of frantic activity chaplin himself looks odd sporting a goat like beard on his chin and wearing the top hat and frock coat he wore in his very first film appearance making a living but the outfit suits the old fashioned villainy he displays throughout at least it s novel to watch him play such an uncharacteristic role visible in the stands at the race track are such keystone stalwarts as chester conklin edgar kennedy in a strangely dandified get up and a more characteristic mack sennett spitting tobacco and doing his usual mindless rube routine as a performer sennett was about as subtle as the movies he produced but you have to give the guy credit he knew what people liked these films were hugely popular in their day mack s performance doesn t add much to mabel at the wheel but he probably had to be on hand for the filming of this one to make sure his stars didn t kill each other,0,1,0.9294547,Negative,Positive
fox s the true story of jesse james is a remarkably poor widescreen remake of their prestigious tyrone power henry fonda classic jesse james i m not sure where the fault lies but the casting in this version of the two central characters the uneven direction of nicholas ray and the ham fisted screenplay must surely have something to do with it in the late thirties and forties tyrone power was fox s top leading man but in the fifties his star began to wane and studio head darryl zanuck started to groom newcomer robert wagner to take his place this was a major error on zanuck s part as wagner proved to be a less than a suitable replacement with the possible exceptions of broken lance and between heaven hell it is hard to think of wagner distinguishing himself in anything also jeffrey hunter was nothing more than a fox contract player before being assigned to play frank james to wagner s jesse in the true story of jesse james borrowed from the studio the previous year this actor s one distinguishing mark was his excellent and revealing performance in john ford s classic the searchers but his playing here along with wagner as the second half of the james brothers is nothing short of boring neither player bring any personality or colour to their respective roles they totally miss the mark lacking the charisma and appeal so vividly displayed by power and fonda in the original the movie is also marred by too many flashbacks and with the all over the place screenplay wagner as the robin hood of the american west comes across as a charmless introverted twit that you can feel no empathy for whatsoever the supporting cast are hardly worth mentioning but it is a shame to see such a great actress as agnes moorhead barely getting a look in as ma james the best aspects of this uninvolving so so western is the wonderful cinemascope colour cinematography by the great joe mcdonald and the excellent music score by the underrated and little known composer leigh harline,0,1,0.90939766,Negative,Positive
if there is one thing to recommend about this film is that it is intriguing the premise certainly draws the audience in because it is a mystery and throughout the film there are hints that there is something dark lurking about however there is not much tension and williams mild mannered portrayal doesn t do much to makes us relate to his obsession with the boy collete fares much better as the woman whose true nature and intentions are not very clear the production felt rushed and holes are apparent it certainly feels like a preview for a much more complete and better effort the book is probably better one thing is certain taupin must have written something truly good to have inspired at least one commendable effort,1,0,0.005688501,Positive,Negative
well what i can say about this movie is that it s great to see so many asian faces what i didn t like about the film was that it was full of stereotypes of what typical racial characters would do in their role the asian girl without confidence who has to play someone else to get ahead the white guy infatuated with asian culture and chooses to leave his white world behind for the land of yellow and the keeping it real black cab driver plus all the coke shanghai tang and dunkin donuts product placement was a bit too obvious the story plot itself was fun but pretty much how i thought the story would unravel then again when watching romantic comedies you can t expect much but then again i would have been wanted to just be surprised at least once the parents are the best part of the flick,0,1,0.9885224,Negative,Positive
it is enjoyable and fast paced there is no way on earth that the actor playing mat could be eighteen however the main thing is that he does act eighteen very convincingly it must be a credit to his audition that he convinced them to cast him i quite soon accepted him as being a naive young country boy while his was the best performance most of the others were also very engaging in particular the interplay between the policemen was natural and well balanced and worked very well it is only about minutes long so the plot is not complex more key is the style of the whole thing it is very slick and vibrant and the backdrops are atmospheric especially from the fact that all the colours are extremely rich the gangland is identifiable to foreign audiences but still manages to be distinctly australian,0,1,0.9986332,Negative,Positive
i don t know about you but what i love about tom and jerry cartoons is the often violent interaction between the two characters mouse in manhattan sees jerry leaving tom behind to have an adventure in new york and as far as i am concerned this one definitely suffers from a lack of cat as magical as jerry s exploration of the big apple might be for the other t j fans who have commented here on imdb i couldn t wait for this self indulgent rubbish to end so i could watch the next cartoon on my dvd in fact the only part of the whole episode that i genuinely enjoyed was when jerry almost buys the farm hanging precariously off the end of a broken candle hundreds of feet above a busy road,0,1,0.63105834,Negative,Positive
this one was marred by potentially great matches being cut very short the opening match was a waste of the legion of doom but i guess the only way they could have been eliminated by demolition was a double dq otherwise mr perfect would have had to put in overtime kerry von erich the i c champ was wasted here and this was the third ppv in a row where perfect jobbed remember before that he never lost a match the second match was very good possibly the best of the night ted dibiase and the undertaker were excellent while the jim neidhart had one of his wwf highlights pinning the honky tonk man koko b ware continued his tradition of being the first to put over a new heel remember the big bossman and yokozuna this was a foreshadowing of bret hart s singles career as he came back from two on one and almost survived the match he and dibiase put on a wrestling clinic making us forget that the point of the match was dibiase s boring feud with dusty rhodes even though the visionaries were the first team to have all of its members survive and only the second since to have four survivors this match was not a squash this was the longest match of the night and jake did a repeat of his performance when he was left alone against four men and dominated i think he could have actually pulled off an upset these days the match would have ended the other way around one of the shortest ss matches ever was also one of its most surprising possibly the most underrated wrestler ever tito santana was the inspirational wrestler of the night putting on war paint and pinning boris zukhov tanaka and even the warlord in the final survival match it was so strange to see him put over so overwhelmingly then go right back to his mediocre career sgt slaughter also did well getting rid of volkoff and the bushwhackers but that just wasn t a surprise tito was i think the only point of the survival match was to have hogan and the warrior win together at the end this show was boring and the matches were too short the undertaker s debut was cool but tito santana is the reason i will remember this one,0,1,0.85787416,Negative,Positive
nothing great here but a nicely acted story about an abused deaf wife fonda of a small time crook bochner who gets involved with one of her husband s plans and his mistress sutherland and weber are cops drawn into what turns out to be a unmysterious murder investigation and the story just flows along,1,0,0.42608368,Positive,Negative
this should have rocked vh moved away from the traditional divas whitney houston celine dion etc that had made the show so stale sadly the move backfired the show had no mc keeping the show together queen latifah did a fantastic show at the divas the show kicked of with a horrific rendition of lady marmalade featuring patti labelle cyndi lauper and jessica simpson okay in the studio with some control they can all sound great however when they are competing with each other why it just sounds torturous jessica simpson has the most bizarre facial expressions when she sings that i ve ever witnessed cyndi lauper also performed girl just wanna have fun that wasn t as bad but it was hardly impressive the worst was yet to come cyndi and patti labelle teamed up to perform cyndi s hit time after time it was acoustic and didn t fit in with the rest of the show still it could ve been okay if they both hadn t insisted on squealing like mamed animals it was just dire debbie harry from blondie is always cool she has a style of her own and although maybe she can t compete vocally with a many of the divas although she certainly can sing very well debbie came out and performed blondie s hit rapture with some lovely vocals she really hit the notes perfectly she looked stunning rapper eve provided a new but sadly inferior rap it was good debbie s next performance was a team up with newcomer joss stone they performed the blondie hit one way or another i think joss misunderstood the style of the song and just shouted over debbie a rather sad bit was when debbie tried and failed to match her shouty style which spoiled it a bit she should ve just let joss get on with her totally inappropriate warballing the whole of blondie performed this track the final track debbie performed was blondie s massive hit call me it was pretty poor not debbie s fault because you just couldn t hear her the sound was atrocious all the way through the show joss stone also performed a few songs on her own they were quite well done ashanti also showed up to perform two inexplicable cover versions firstly she did diana ross i m coming out and then chaka khan s ain t nobody she is not a diva she can sing to an extent but she has no presence whatsoever why not just get the real singers in chaka was even interviewed on the show gladys knight showed up and did a medley it was very good she was probably the best bit of the show i don t know much about her other than she is a seasoned performer in las vegas and her experience and class really shone through patti labelle fitted in another performance this time her s hit new attitude it was the finale and it was okay but it was too little to late this was one big dud better luck next time vh the version i saw was a heavily edited min version which was shown on vh in the uk if these were the best bits,0,1,0.99900246,Negative,Positive
in the comic modesty is strong alexandra staden who plays modesty blaise looks more like an anorectic fashion model she does not either have the moral or personality that modesty have in the comics modesty would never give a woman an advice to show more skin to earn more money i cannot see any similarities with my comic books with modesty and this movie its like a mission impossible movie would be about ethan hunt locked in the detention room in high school talking with the janitor about when he went to junior high school and hunt would have been played by dj qualls in road trip soo if you are an modesty fan do not see the movie you will just get angry if do not know much about the modesty comics rent an other movie do not wast your time with this one i cannot understand how quentin tarantino can put his name on it i will ask for a refund at my dvd rent store tomorrow,0,1,0.5922034,Negative,Positive
the second renaissance part let s us show how the machines first revolted against the humans it all starts of with a single case in which the machines claim that they have a right to live as well while the humans state a robot is something they own and therefore can do anything with they want although an interesting premise the story gets really silly from then on with violent riots between the robots and mankind somehow it doesn t seem right as another reviewer points it it s all a little too clever the animatrix stories that stay close to the core of the matrix in particular osiris work for the best as for second renaissance part i d say it s too violent and too silly,0,1,0.566291,Negative,Positive
apart from the da james eckhouse and a brief appearing woman who is convincingly sympathetic to ellen gulden s renee zellweger plight ellen herself is the only convincing character and likable character in the movie she is the one not her dying mother who should be and is the one true thing it s not only in the role in zellweger s acting but also in the plot itself until the plot turns against itself and makes the mother the one true thing in the eyes of her weak willed shallow husband who can do nothing right for his wife or daughter the daughter perceives what the viewer perceives but such intelligent perceptions must give way to the shallow sentiment of the husband who is blanked out on both the realities of his wife and daughter to boot the one powerful scene in this whole movie when ellen confronts her father s cruelty is given the lie at the end ellen is just another young strong woman who must be tamed into conformity by a crybaby father a very flawed movie so flawed as to be called a bore and not worth the time,0,1,0.92695236,Negative,Positive
there is nothing remotely scary about modern horror which is an insult to the word horror freddie vs jason the scream movies cabin trash and especially stephen king s infantile attempts he s recycled every story from the monkey s paw to whatever often in the same story at horror in both writing and on film except for kubrick s version of the shining which actually was scary unlike king s books which are as frightening as my big toe the left one which still has the nail but the woman in black is that rare modern film that will make the hairs on the back of your neck stand on end this is the way it should be done the director creates tension and the scariest ghost ever actually seen simply by having her suddenly turn up standing still somewhere or other with that incredible look on her face then he brings it all to a ghastly disturbing close he s learned his lessons from the masters who knew how to make horror val lewton original cat people and robert wise a val lewton disciple and director of the haunting and the body snatcher jacques tournier another val lewton disciple who directed a truly horrifying zombie film not the gross rubbish raimi did gross isn t scary folks it s just gross and lewis allen the uninvited and of course jack clayton s turn on henry james the innocents and the way the master of suspense hitchcock can still bring you to the edge of your seat even with a slow building and burning period piece like under capricorn ten stars,1,0,0.007273805,Positive,Negative
this movie was the first adaptation of jane eyre that i ever watched and when i did so i was appalled by it so much of the novel had been left out and i considered william hurt to be terribly miscast as rochester since then i have watched all the other noteworthy adaptations of the novel the three short versions of and and the three mini series of and and i have noticed that there are worse adaptations and worse rochesters this is without doubt the most exquisite jane eyre adaptation as far as cinematography is concerned director franco zerifferelli revels in beautiful long shots of snow falling from a winter sky of lonely rochester standing on a rock and of jane looking out of the window but he is less good at telling a story and bringing characters to life in addition his script merely scratches the surface of the novel by leaving out many important scenes as a consequence the film does not show the depth and complexity of the relationship between jane and rochester and sadly it does also not include the humorous side of their intercourse there are a number of short conversations between rochester and jane each of them beautifully staged but the couple of sentences they exchange do not suffice to show the audience that they are drawn to each other we know that they are supposed to fall in love but we never see it actually happen the scene in which rochester wants to find out jane s reaction to his dilemma by putting his case in hypothetical form before her after the wounded mason has left the house is completely missing and the farewell scene the most important scene the climax of the novel is reduced to four sentences zerifferelli does not make the mistake other scriptwriters have made in substituting their own poor writing for bront s superb lines neither are crucial scenes completely changed and rewritten but he makes the less offensive but in the end similarly great mistake of simply leaving many important scenes out what remains is just a glimpse of the novel which does no justice to charlotte bront s masterpiece the cast is a mixed bag while fiona shaw is an excellent mrs reed anna paquin s young jane is more an ill mannered pout lolita than a lonely little girl longing for love the ever reliable joan plowright makes a very likable but far too shrewd mrs fairfaix and one cannot help feeling that billie whitelaw is supposed to play the village witch instead of plain looking hard working grace poole charlotte gainsbourgh as the grown up heroine however is physically a perfect choice for playing jane eyre looking every bit like thin and frail with irregular strong features she comes closest to my inner vision of jane than any other actress in that role and during the first minutes of her screen time i was enchanted by her performance gainsbourgh manages well to let the audience guess at the inner fire and the strong will which are hidden behind the stoic mask but unfortunately the script never allows her to expand the more passionate and lively side of jane s character any further as a result of leaving out so many scenes and shortening so much of the dialogues gainsbourgh s portrayal of jane must necessarily remain incomplete and therefore ultimately unsatisfactory this is a pity as with a better script charlotte gainsbourgh might have been as good a jane as zelah clarke in the version but while it is still obvious that gainsbourgh is trying to play jane there is no trace whatsoever of rochester in the character that william hurt portrays hurt who has proved himself to be a fine actor in many good movies must have been aware that he was physically and type wise so miscast that he did not even attempt at playing the rochester of the novel his rochester besides being blond and blue eyed is a soft spoken well mannered nobleman shy and quiet slightly queer and eccentric but basically good natured and mild he is so far from being irascible moody and grim that lines referring to these traits of his character sound absolutely ridiculous additionally during many moments of the movie hurt s facial expression leaves one wondering if he is fighting against acute attacks of the sleeping sickness particularly in the proposal scene he grimaces like a patient rallying from a general anaesthetic and is hardly able to keep his eyes open if you compare his rochester to the strong willed and charming protagonist of the novel simply bursting with energy and temperament it is no wonder that many viewers are disappointed in hurt s performance still he offends me less than the rochesters in the and versions and i would in general rank this jane eyre higher than these three other ones hurt obviously had the wits to recognise that he could not be the rochester of the novel and therefore did not try to do so whereas george c scott ciar n hinds and toby stephens thought they could but failed miserably and i d rather watch a character other than rochester than a rochester who is badly played and i d rather watch a jane eyre movie which leaves out many lines of the novel but does not invent new ones than a version which uses modernised dialogues which sound as if they could be uttered by a today s couple in a starbucks caf of course this jane eyre is a failure but at least it is an inoffensive one which is more than one can say of the and adaptations i would therefore not desist anyone from watching this adaptation you will not find jane eyre but at least you will find a beautifully made movie,0,1,0.9999999,Negative,Positive
jean seberg had not one iota of acting talent like all her films bonjour tristesse suffers not at all from her looks though she is perhaps the first of those modern women whom tom wolfe gleefully accurately describes as boys with breasts publicists of course use the word gamine but suffers grievously from seberg s dull monotonous killing voice in all her films when had to play anger seberg played it with grossly audible distracting gasping panting between her monotonously droned verbalizations oy preminger s adaptation of fran oise sagan s breathlessly juvenile fantasy soap opera plot is noteworthy only for his lush cinematography but then that s difficult to funk on the photogenic french riviera and perhaps for his apt but certainly not groundbreaking employment of black white for the present day scenes from which seberg s monotone narration delivers us to the flashed back to color past juliette gr co has a brief moment as a nightclub chanteuse in the black white spotlight delivering in smoky dietrichesque voice the bleak existentialist lyric of the title song this moment is nowadays in retrospect more than a wee bit dr le except of course if you re french particularly if you re a french er longing for the glorious days of the barricades roundabout the sorbonne and your kids riot to retain the lifelong sinecures which have blighted and emasculated france s economy then you still believe in sartre and foucault and all such arcane irrelevant theorists david niven has the hardest role having to play with sufficient gusto an aging hedonist who s yet to grasp that life isn t all about sagan s teenybopper notions of a hip cool swingin mon copain papa deborah kerr delivers her usual consummately professional presence convincingly playing the woman who suffers undeservedly seberg s spiteful teenaged snot nose jealousy fulfilling sagan s shallow teen fantasy of the classical theme of there can be only one queen bee in the hive in fact to kerr belongs this film s sole great and memorable on screen moment the dialogue is unnatural i agree with an earlier reviewer who said that it sounds to be badly translated from french combine the unnatural scripting with seberg s incomparably dull unendurable monotone and you can save that valium for another night atop all that the ineptly synched post production voice dubbing is almost throughout obvious and thus much more than irksome this is especially true of the dubbing for myl ne demongeot because it spoils her otherwise very pleasing dumb blonde performance hunky geoffrey horne gets the short end of the stick here a very good looking young man who also suffered from a less than lovely uncinematic voice which when paired with seberg s drone yields unconvincing scenes of puppy love horne was shall we say merely adequate in bridge on the river kwai perhaps because his end was held up by those great cinema pros william holden and jack hawkins instead of being unsupported by the regrettably ungifted seberg in sum bonjour tristesse is pretty to look at but it s shallow immature soap thin gruel with suds,0,1,0.9924584,Negative,Positive
this movie was definitely on the boring side the acting was decent and the film looks pretty nice the soundtrack is definitely for fans of kenny g and michael bolton speaking of the soundtrack i found it very ironic that a film about telling the truth and not stealing decided to use a song in it s titles that was a blatant ripoff of paul simon s you can call me al except that they don t acknowledge it at all isn t there something a little hypocritical there the scene that the main kid was in where he was mimicking a game show host was my favorite lines i have to write ten lines about this movie to be included what a ripoff i don t think it s too fair to force people to write more than they would just to get it included,0,1,0.5238748,Negative,Positive
this movie had no parts that were hilarious mostly just average funny units but it did not have any parts that were really bad either the worst part was the voice of sid his slothy slur was just too much for me by about minutes in i was sick of hearing him talk aside from the annoying sloth voice the movie was good there were numerous side jokes which if you catch them make the movie much better this is a good movie for kids it has enough in it to keep adults content and enough in it to entertain kids this one is definitely worth renting if you have kids and want to watch a movie with them,1,0,0.010944586,Positive,Negative
your time and brains will be much better spent reading or listening to charlie wilson s war phillip seymour hoffman plays the most enjoyable character in the movie gust the greek and he plays him as a eunuch gust in the book is hard core and completely free to speak his mind in the movie he s not even shown as being equally important to charlie and poor charlie is never shown donating blood which he did every time he visited the camps in pakistan in short the movie is too bland and the history is too old for our modern time we don t really care about the end of the cold war and the defeat of the soviet union which happened in spite of reagan not as a result of by a well financed group of people who were extremely willing to fight not quite the lesson we need to be hearing and seeing considering how well the wars in iraq and afghanistan are going as i read the book i kept getting that deja vu feeling except it was present day,0,1,0.907632,Negative,Positive
an imagination is a terrible thing to waste especially when you have talented actors writer director jones wastes no time in siding the viewer with his protagonist anyone who has shared an apartment with a slob will be crying with laughter anyone who has arrived while a meter maid places a ticket on your windshield will just plain cry we ve all wanted to rip a terrible toupee off a man s head these are only snippets of what s in store when watching cross eyed a heartfelt film that should be a stepping stone for jones and his wry sense of humor both in front and behind the camera,1,0,0.0024831933,Positive,Negative
i cannot see why filmmakers remade this movie the movie with mcqueen and mcgraw is almost a classic steve mcqueen was an outstanding actor and baldwin is only an inadequate actor he has no passion in his play also the action in the original getaway was fantastic but the remake has no action it is almost boring despite the fact that the film making in was more difficult than in i don t understand the way that baldwin imprisoned from mexico i think this is a mistake in the story so i think that there was no need to remake it or if they decided to remake a classic they must choose an excellent actor for the first role like johnny depp or brad pitt,0,1,0.9773181,Negative,Positive
this movie is not that interesting except for the first ten minutes the pace and editing are a perfect introduction in an ensemble piece even better than say gosford park then it inexplicably slows down loses focus and starts resembling a traditional french movie only to regain focus in the end with the love relation between antoine depardieu and c cile deneuve in the middle there are too many sidelines and loose ends in the story several threads started are not ended spoilers ahead the main story is the relation between antoine and c cile he has been loyal to her after his relation with her many years ago despite her remarrying and setting up home in morocco as builder he now rebuilds his own life and recovers hers by taking the mask of c cile s marriage having accomplished this he is buried after a freak accident literally and becomes a comatose he wakes only after she has burned their old picture as indication that they ve reconciled with the past and can properly start their lives again together end of spoilers it remains unclear what vision this director wants us to see us because there are so many other stories here illegal immigrants want to enter europe there are frequent radio broadcasts about the overthrow of iraq s former regime c cile s child is bisexual and is bitten by dogs loyalty once he meets his boyfriend whereas the girl he lives with seems to be sick of that her sister is traditional islamic and enters a relation with c cile s husband it portrays morocco as unnecessary backward despite all the building there is a strange colonial vision shining through that almost glorifies the past it portrays islam as backward and prone to extremism which may sometimes be true but certainly not in general in the end it can all best be described as adding some couleur locale and l art pour l art deneuve and depardieu are great with this material they are so familiar they are able to spin something extra in every scene lifting an eyebrow body language radiating pride awkward behavior the movie itself is disappointing and only confirming the limited role of french cinema in the world nowadays with some notable exceptions of course,0,1,0.7922182,Negative,Positive
this animated short is a remake of one of tex avery s earlier shorts for fred quimby at m g m dog gone tired an escaped convict here just known as joe who just broke out of alka fizz prison tries to keep one step ahead of droopy known here as sgt mcpoodle of the mounties but always manages to run into him one way or another this is easily one of the most side splitting funny shorts that rolled out of the m g m animation studio it manages to get most of it s laughs from the shocked reactions joe has whenever he encounters mcpoodle including some equally deranged sound effects i e car horns screaming elephants etc as with any avery m g m short frantic kinetic pacing is to be expected along with some nice surreal sight gags i e joe trying to run away from mcpoodle actually running off the side of the film pop this one into your dvd player laugh yourself silly,1,0,0.02446993,Positive,Negative
