review,actual,predicted,probability,actual_sentiment,predicted_sentiment
i like movies about quirky people one flew over the cuckoo s nest is maybe my all time favorite so one can imagine i had a blast with this one it s definitely not one to watch if you want to walk off smiling this movie is unpredictable and intense some scenes are downright frightening even after multiple viewings because this kind of stuff really can happen it will most definitely keep you on the edge of your seat for the whole ride and after you see the ending if you re not deeply disturbed you really should check yourself for a pulse the acting was phenomenal marcy with her rather extreme case of tourette s shifts from quirky cute to utterly terrifying sometimes appearing so out of control that she looks like the undead seth was great too the focus of the movie definitely does not fall nearly as much on him as it does on marcy though he happens to be the one that gains the most momentum as a blossoming character it s a classic love story with some unconventional twists and it s also my favorite love story next to true romance there are two bad reviews for it up here but one of the people who gave such a review didn t have his facts straight and admitted to not seeing the whole film while the other was just looking for some hollywood thrills without the deep characters and perhaps was a little thrown off by the apparent shallowness of the plot seeing as the end goal revolves around stealing a black bobbi head from a toy store the point is that this movie is not for those who want to see something normal or lighthearted this one is messed up and indie as can be and won t let you go until the heavy climax,1,0,0.18001363,Positive,Negative
i saw not so fabulous rating on imdb but i went to see it anyway because i am a big fan of bible related material first thing that bothered me was a little too much indiana jones wannabe movie but it also looked like casper van dien didn t see those jones movies through but he should i believe he tried his best but script just stunk music tried to be kinda jones style too great work but for such movie it seemed like too much work like the video part did t deserve all that great music robert wagner gave his best acting skills he did a good job but somehow the script was bringing everything down jokes are old school somewhere years old they brought only cynic smile to my face there are some really bad camera angels sfx looks like homemade and unrealistic kevin vanhook had probably a good idea on the story in my opinion but i love such stories but things just didn t work out in the end maybe he should put it on a paper when it was still fresh in his head when i in first minutes saw that movie was going to be one of those low budget movies i hoped that i will at least hear a good story but sometimes movies just disappoint,0,1,0.6483451,Negative,Positive
if you love japanese monster movies you ll love this action packed battle pitting an alien invader intent upon conquering the earth and a giant robot with an armory of super weaponry the alien emporer guillotine from the planet gargoyle has a army of thugs called of course the gargoyle gang as well as an endless supply of immense hostile creatures that are routinely loosed upon the earth to smash buildings make loud noises panic the populace etc a little kid named johnny sokko has the giant robot at his beckon call and sends the robot as needed to beat up and then blast these creatures johnny joins a group of good spies called unicorn and endeavors to help save the world in spite of the campy nature unintentionally humorous dialog and the fact that the target audience was obviously children this movie has non stop action colorful characters decent special effects and just happens to be downright fun to watch battle scenes are well executed and frequent as the storyline requires the good guys and bad guys both made sure they had an inexhaustible supply of bombs lasers ammunition and schemes to attack each other in spite of the fact the movie was constructed from edited episodes of a tv series the plot actually develops and reaches an ultimate conclusion the film has a positive outlook and appeals to everyone s especially kids desire to destroy evil in its many forms kids may be the target audience but it s fun for everyone to laugh at its comical silliness yet at the same time root for the good guys to prevail and save the world the acting is cheesy in places but that is the charm there are several lines of corny dialog possibly translation errors or possibly intentional jokes by the movie makers and you ll find yourself quoting these absurd lines later admittedly this film is not high in production quality or budget however for what it is campy sci fi it s enjoyable for some laughs i recommend it to anyone with a sense of humor for that sort of thing,1,0,0.07151921,Positive,Negative
this picture reminds me of a keneth more picture from called the admirable crighton whilst on the boat he was a servant and on the island he became the master and upon being saved reverted back to servant madonna did ok in some movies however this one doesn t fire if there is any picture that show madonna can t act it is this one i am not sure whether this was a subtle copy of the admirable crighton but it sure looks like it and if thats the case then hollywood must be running out of ideas and that is sad to provide a platform for actors to improve their career profile and just on that this fails in every corner and detail the plot is loose and the acting is mediocre the script should have been put thru the shredder before taking it on location while many here have canned madoona for all her acting i think that in films like a league of their own was quite good and enjoyable and who s that girl showed a quirkiness of madonna s style not shown before or afterwards other madonna films are not as enjoyable and i would have liked a to see a madonna animation series with the character from who s that girl i like the music from these two films however swept away remains at the bottom of the pile here and will remain so everyone has a bomb right,0,1,0.5450816,Negative,Positive
this movie had no parts that were hilarious mostly just average funny units but it did not have any parts that were really bad either the worst part was the voice of sid his slothy slur was just too much for me by about minutes in i was sick of hearing him talk aside from the annoying sloth voice the movie was good there were numerous side jokes which if you catch them make the movie much better this is a good movie for kids it has enough in it to keep adults content and enough in it to entertain kids this one is definitely worth renting if you have kids and want to watch a movie with them,1,0,0.017588735,Positive,Negative
i own this movie and it is terribly hard to find it is a unique low budget little gore flick about a doctor seeking the perfect companion it has the really humourous low budget feel to it and the gore is suprisingly good for what appears to be a budget the director is claimed to be the master of gore i wouldn t go that far but maybe in his time he was overall on the gore chart,0,1,0.95885247,Negative,Positive
i had only written one review on imdb prior to this as i consider most games as unworthy of the time and effort curse of monkey island is different having played and been impressed by monkey and i had great expectations for the third release and was not disappointed the first thing that hit me was the substantially improved graphics don t get me wrong for games made in and respectively monkey and were ground breaking and provided the goods well but cmi steps up and delivers a superb cartoon style game play which is both fun and satisfying all scenes and settings have been carefully crafted and well thought out and suit this type of game perfectly the animation cgi is a mixture of realism and exaggeration a fantastic combination in this case for me the script has been crucial in the success of the previous two games the cmi script is clever appropriate and above all absolutely hilarious added to this the script is now audio unlike the previous two where speech is displayed in text format at the bottom of the screen dominic armato s voice is perfect for guybrush witty clear and slightly naive all other voice talents fit their characters perfectly especially earl boen who is the voice behind lechuck i loved every single character throughout the game not just their personalities and wit but the way each character is animated superbly and distinctively whilst on the subject of audio effects the soundtrack is worth a mention the soundtracks for monkey and were both monotone and despite this were very effective at giving atmosphere and representing a change in mood cmi s soundtrack is once again a step up each scene is complemented by a catchy subtle playful and piratey if that s a word tune with a change in setting or mood the music also adapts adding to the entertainment and amusement that the game offers the whole idea behind monkey island is to solve puzzles and problems in order to progress this might sound easy but is actually devilishly tricky in many places some may be put off by the level of logic and amount of thinking that goes into monkey island but in reality this makes the game even more entertaining and fun and also adds to the replay value the option of the curse of monkey island or the curse of monkey island mega monkey which involves trickier and more abundant puzzles suits players of all abilities and also gives good cause to play the game at least twice whatever difficulty level you choose you are guaranteed a different game each time you replay with numerous speech options and other puzzles to solve that don t affect the outcome of the game but are just there for fun the most entertaining section of the game is ship combat and the sword fights that follow these were particularly well thought out and make the game completely worthwhile add to this a stupendous story that is non violent and suitable for all ages which will keep you hooked and wanting more until the very end finally in conclusion a uniquely special mention must go to the designers of this game the way each complex puzzle and problem is thought out is simply astonishing whilst gathering up items and objects during game play you can t see how each one is going to help you progress but with a little thought and perseverance solutions present themselves and for that the designers of cmi must be highly commended for the best game i have ever played not an exaggeration,1,0,0.44156656,Positive,Negative
an imagination is a terrible thing to waste especially when you have talented actors writer director jones wastes no time in siding the viewer with his protagonist anyone who has shared an apartment with a slob will be crying with laughter anyone who has arrived while a meter maid places a ticket on your windshield will just plain cry we ve all wanted to rip a terrible toupee off a man s head these are only snippets of what s in store when watching cross eyed a heartfelt film that should be a stepping stone for jones and his wry sense of humor both in front and behind the camera,1,0,0.006725699,Positive,Negative
this is a brilliant film the story starts off in romania where billy crystal stars as an agent who can talk anybody into doing anything there is a really funny scene here where crystal is a child and talks his father who is a rabbi into eating pork you filmophiles may know that this is a parody of crystal s religion he is mainly a talent scout and he s trying to find a suitable villain for his latest movie after finding out that the whole film has a terrible crew he accidently falls into a small river believing he is dead some huge hands come out to reach him he later thinks he is in heaven he finds out that he isn t but that he is in a monastery believing god saved him he becomes a monk searching for who saved him he later finds a ft in man who he casts as the perfect villain he also recites shakespeare see the film and find out the rest,1,0,0.25349316,Positive,Negative
this story takes place in wisconsin i was half heartedly watching my tape when i heard the name appleton i wasn t sure where it was taking place until i heard them say green bay then i figured it was wisconsin watching further confirmed it anxiously awaiting the outcome i could really feel corrine s frustration i did not know it was based on fact until the end it left me glad but sad and wanting to know more,1,0,0.032602232,Positive,Negative
i cannot see why filmmakers remade this movie the movie with mcqueen and mcgraw is almost a classic steve mcqueen was an outstanding actor and baldwin is only an inadequate actor he has no passion in his play also the action in the original getaway was fantastic but the remake has no action it is almost boring despite the fact that the film making in was more difficult than in i don t understand the way that baldwin imprisoned from mexico i think this is a mistake in the story so i think that there was no need to remake it or if they decided to remake a classic they must choose an excellent actor for the first role like johnny depp or brad pitt,0,1,0.5578771,Negative,Positive
filmatography excellent nice camera angles i don t remember seeing a movie of late with good close ups until this one could have avoided gruesome scenes with a soft camera ny is pictured good i liked the upside down angles in particular a different touch music not impressive songs don t stick around in your mind even after watching the movie may be i expected same quality like anniyan a disappointment actors kamal needs to slowly pull away from hard core action sequences his age and belly really show up also he should avoid close romantic sequences going forward it was a very awkward to see a mature aged star still trying to play like a heroes scenes love can be expressed at any age as we get older you still can express love nicely from a distance without touching a woman too much for example the love expressed by rajinikanth in chandrmukhi jyotika just appears for the namesake in the movie not sure why she accepted this well that is not my problem i guess others just have a small presence direction i expected gautham to excel or measure up to his other movie kakka kakka he disappointmented me it took a long time to release the movie due to various issues he slips in few scenes even abvious things got slipped from a famous director overall just a okay movie too much graphics definitely not for kids and adults who expect some kind of entertainment thx,0,1,0.98947966,Negative,Positive
i would have left the movie halfway through if i hadn t been with people who liked it the movie is based on real incidents but it s so over the top it didn t feel real at all i have some psychological background hang out with a lot of psychotherapists and have known seriously crazy people so it s not that i think people like this don t exist but in the film the only characters who seemed consistently human were augusten s father alec baldwin and the young augusten jack kaedin although evan rachel wood was an intriguing diversion very sexy with a wicked sense of fun there were a few amusing moments but the overall tone of the movie was grim bizarre and nasty what a waste of an outstanding cast as i watched them go through their turns i just felt like i was watching an acting class this was brought home during the credits when a couple of people were shown just sitting there not acting not talking those few moments were more entertaining than the previous hours,0,1,0.54815346,Negative,Positive
this movie is not that interesting except for the first ten minutes the pace and editing are a perfect introduction in an ensemble piece even better than say gosford park then it inexplicably slows down loses focus and starts resembling a traditional french movie only to regain focus in the end with the love relation between antoine depardieu and c cile deneuve in the middle there are too many sidelines and loose ends in the story several threads started are not ended spoilers ahead the main story is the relation between antoine and c cile he has been loyal to her after his relation with her many years ago despite her remarrying and setting up home in morocco as builder he now rebuilds his own life and recovers hers by taking the mask of c cile s marriage having accomplished this he is buried after a freak accident literally and becomes a comatose he wakes only after she has burned their old picture as indication that they ve reconciled with the past and can properly start their lives again together end of spoilers it remains unclear what vision this director wants us to see us because there are so many other stories here illegal immigrants want to enter europe there are frequent radio broadcasts about the overthrow of iraq s former regime c cile s child is bisexual and is bitten by dogs loyalty once he meets his boyfriend whereas the girl he lives with seems to be sick of that her sister is traditional islamic and enters a relation with c cile s husband it portrays morocco as unnecessary backward despite all the building there is a strange colonial vision shining through that almost glorifies the past it portrays islam as backward and prone to extremism which may sometimes be true but certainly not in general in the end it can all best be described as adding some couleur locale and l art pour l art deneuve and depardieu are great with this material they are so familiar they are able to spin something extra in every scene lifting an eyebrow body language radiating pride awkward behavior the movie itself is disappointing and only confirming the limited role of french cinema in the world nowadays with some notable exceptions of course,0,1,0.9809386,Negative,Positive
this is an exceptional film it is part comedy part drama part suspense the dialog is exquisite most of the actors and actresses were very famous in their time and for good reason you will probably recognize someone even if you don t usually watch older movies they are also each in a role that particularly suits their talents one correction to make on another users comment is that two people not one are announced to die in the accident maybe the unlucky two are a reflection of what the writer considers important in life the movie is too engaging to worry about who it is until it happens the story is ahead of its time but it does not lose the quality of an older movie time and effort was spent perfecting the camera s view and the soundtrack something modern movie makers tend to forget,1,0,0.08374181,Positive,Negative
i saw this one on the late late late late show back when mst k was just a twinkle in joel hodgson s eye i had the privilege of seeing it without knowing exactly how bad it would be i didn t know that a woman with an arrow in her chest could run to the ends of the earth in about an hour and a half thank god her father gave such specific directions and then take days to make it back to the castle with help i didn t know that a sword wielding barbarian type could run into the forest and create a hanglider and flash powder bombs in under seconds i had no idea how disjointed a movie could be it s a bad thing children a very bad thing if you enjoy bad movies go for it,0,1,0.658149,Negative,Positive
billy crystal co wrote co produced and stars in this extremely safe and comfy comedy drama about fathers and sons adult irresponsibility and growing old billy plays a heart surgeon who has a heart attack ha ha which causes him to seek out his estranged father alan king a movie extra who fancies himself a big star the script is sub neil simon nonsense with one liners galore a flat inexpressive direction by henry winkler stuck in sitcom mode and family conflict at the ready crystal and king try their best but king is over eager and frequently over the top jobeth williams has another one of her thankless roles but manages to bring her innate down home class to the proverbial girlfriend character it s a comedy i guess but one that blinks back the tears shamefully from,0,1,0.5403912,Negative,Positive
i don t really know why so many persons love this movie maybe it s funny ok but it has totally ruined one of the best novels ever written as the author himself said this movie has betrayed the book not only the story is violently cut to about but all the symbols all the complexity everything is lost in a very s fashioned fantasy adventure film for kids today we have effects directors a new attention to books i hope that someone tim burton peter jackson hayao miyazaki someday will direct the real neverending story a great dead writer a wonderful book and many literature lovers deserve it,0,1,0.9905366,Negative,Positive
i saw this movie back in we first started watching this is spinal tap and after minutes we were ready to fall asleep so we went instead to see this movie if you have any conspiracy theory s going around in your head you will want to watch this one the question you have to ask yourself when watching this movie are do you think the government would be capable of doing this in my opinion there is no doubt that they could but i don t want to give out too much information as that would be a spoiler and i think that you should view the movie for yourself but just to let you know we still talk about this movie years later and trying to explain it to people is not the easiest thing in the world to do,1,0,0.053408593,Positive,Negative
the psychopath a trip down memory lane i saw this film many years ago on a old black and white t v a children s show host mr rabbey avenges the brutal abuse that parents inflict upon his kiddie fans mr rabbey who looks like he s always on the verge of losing it finally cracks and decides to go on a hunting trip watch out bad parents cause mr rabbey is on the prowl what happens next is priceless however trying to find this movie will be quite a chore what makes this film notable was the fact that joe maniac spinell made a short promo reel for a film based upon this one in his unfinished film he plays mr robbie a t v clown who looks like a pudgy out of shape edward james olmos who avenges his young fans child abuse by going after their parents sadly mr spinell could never find the funds to complete the project the film was going to be titled maniac ii mister robbie rabbey or robbie the similarities are all too close for comfort pretty violent for a p g movie recommended,1,0,0.14869474,Positive,Negative
than you easily spot the biggest fault of the movie what was the motive the details of the murders were used but never explained i guess the team got too much into the atmosphere which is great but the story is definitely lacking there is no thread to follow i guess if that was done properly the movie would ve lasted a bit longer but it would ve been worth it at least for me casting is very good i loved wilson as the vulnerable vicky not much more to say really but i really wish they ve concentrated a bit more on the less obvious,0,1,0.97955656,Negative,Positive
purple rain is so cool for the dad we are tracking callers from minneapolis hudson horstachio prepares to ride a motorcycle take a ride with franklin fizzlybear in the caddy let s go back to it was a movie released and prince tripped into stardom you would think hudson horstachio will be a superstar for his new movie in th century fox movie called vp purple rain starring hudson horstachio voiced by dan green who played max s dad the pokemon gym leader tracks tina turner s private dancer and billy ocean s suddenly was headed for the album as prince held more concerts it is time we ve pulled the plug on the movies our th century fox fans are not watching anymore the kid yells out look out for the deer is such a danger in mind ralph schuckett will be composing and conducting the new movie called vp purple rain released on video tom cruise jumps into his motorcycle brad pitt jumps into his motorcycle and hudson horstachio jumps into his motorcycle thanks to bette midler from beaches and the keyboardists you are beholding the heroic horstachio hudson bart is writing i shall not watch purple rain on the chalkboard go on the bloomington ferry bridge and enjoy the kid s festivities hudson horstachio is watching you,1,0,0.0019077983,Positive,Negative
too much of something borrowed grade b super bowl sunday is one of the slowest days at movie theaters every year because of this movie studios tend to avoid releasing bigger budgeted films that weekend every few years a studio releases a counter programming female skewing movie s the wedding planner to compete with the big game this super bowl weekend similarly titled the wedding date will try to find success and attract viewers not watching the game sick of people feeling sorry for her single woman kat ellis debra messing tv s will and grace hires male escort nick dermot mulrony about schmidt to pose as her boyfriend for her sister s wedding in london her family has been giving her a hard time about her not being married and her ex fianc of seven years who dumped her without a reason is the best man to make him jealous kat parades nick around her ex to make him see what he is missing but ultimately nick helps kat realize that she can open up and let someone love her the film borrows too much from similar wedding movies it is almost a carbon copy of s picture perfect and mixes in scenes similar to the wedding planner and my best friends wedding the movie also has a reverse pretty women theme going for it and knowing her audience the director makes clever references to that and other films the wedding date has all the clich d elements of a typical wedding movie there is the stereotypical overbearing mother holland taylor legally blonde and practically plagiarized wedding speeches by the family and friends at the wedding and rehearsal dinner the twist at the ending has been done before but it was something that wasn t completely expected the real reason why kat was dumped comes as a surprise and changes the direction of the film for the last half hour even though the wedding date is predictable it is able to stand on its own debra messing in her first lead role proves she can be charming and funny dermot mulrony has great chemistry with debra messing but most of his dialogue was too corny and unrealistic he is able to make best of what he is given and be able to salvage the character by the use of many clever puns often sexual the film is actually funny although primarily a chick flick the film has components everyone can enjoy the feel good story and humor make it the best date movie released in a long time,0,1,0.97841907,Negative,Positive
this is another notorious mexican horror film however while the original spanish language version is quite tame all sorts of gore and nudity were inserted for the english dubbed variant prepared by jerald intrator who did similar duties on the curious dr humpp and like the u s version of that film had previously been available on dvd through something weird image i watched the original first and while no great shakes it was fairly engaging especially with a plot as familiar as this one was a doctor goes beyond the call of duty in attempting to save the life of his terminally ill son he even has a hulking game legged assistant played by carlos lopez moctezuma who had essayed a strikingly similar role though in a more sinister vein in the curse of the crying woman i know that several mexican films mingled horror with the lucha libre wrestling genre but i had never watched one myself this element is present here in fact the heroine is a wrestler but the two styles are perhaps thankfully kept apart that said the wrestling sequences are competently done with some of the moves proving highly amusing the doctor s son is transformed into a monster looking like the incredible hulk with mud splashed over his face after having had an ape s heart transplanted into him but then when this is replaced with that of a comatose female wrestler he stays this way and grows a pair of fangs to boot shouldn t he realistically have turned into a transsexual though i guess that wouldn t have been very interesting the climactic rooftop sequence in which the monster kidnaps a child and meets his demise at the hands of the police is reminiscent of the ghost of frankenstein my favorite unintentionally funny moments in the film however occur when the doctor trying to comfort his son tells him that he ll soon be cured only to turn his back soon after on the verge of tears and also the impatient look he gives his crippled assistant as the latter staggers slowly into the car when they re about to chase the monster who has escaped from the lab the alternate nude scenes work for the film these were actually done by cardona himself for a racier mexican version entitled horror y sexo but its reputation is largely based on the added material showing over the top violence such as an eyeball being gouged out of its socket a scalping and even a person s head being torn off there are also several graphic operation inserts which however give rise to a goof while it s made clear that only two people are involved in the operation we see a third pair of hands constantly holding an oxygen mask to the patient s face the film is also said to be a loose remake of cardona s own black and white horror film doctor of doom but since i haven t watched that one i can t say how much of it was actually pilfered for night of the bloody apes,0,1,0.5811639,Negative,Positive
spoiler or two not that is matters two things stand out about this movie first is it s been titled both bruno and the dress code and if you ve seen this movie you ll catch the irony in that second is it s addressing issues completely off the wall the adventures of a grade school cross dresser isn t something that there was a crying need for a movie about nor a topic that i think most people would be interested in shirley maclaine manages to walk around the issues of gender by tying bruno s desire to wear a dress to religion which probably opens up an even thornier can of worms what was she thinking yes there s some humor and it s not directly offensive but the kind of unsettling feeling in the beginning just keeps on growing it doesn t do much except repeat the liberal mantra that different people should be accepted or maybe excepted no matter what which is fine but in order for people to live in a society everyone has to give a little to get along bruno doesn t just want to wear a dress he wants to show up looking like a miniature gladys knight on awards night and his final costume makes him resemble a cabbage patch cowgirl doll yet all the other kids dress and behave well like regular kids so what gives if it came down to it we all could declare ourselves special or different and behave any way we felt like and the result would be total chaos this accepting of people who are different is also pretty narrowly defined i doubt we will ever see a movie about a kid finding his true self and wanting to wear overalls hunt geese and go to tractor pulls and demanding everyone else just accept him as he is bruno is one stupid movie and a complete waste of time,0,1,0.8145233,Negative,Positive
those engaging the movie camera so early in the century must have figured out some of its potential very early on this is a good story of a playboy type who needs money and inadvertently sells his soul to satan for a lot of money unfortunately the soul is his double and he must confront him frequently tearing his life apart there are some wonderful scenes with people fading out and of course the scenes when the two are on the stage at the same time the middle part is a bit dull but the faustian story is always in the minds of the viewer one thing i have to mention is the general unattractiveness of the people in the movie also they pretty much shied away from much action which would have at least given some life to the thing i first was made aware of this movie about years ago and have finally been able to see it i was not disappointed,1,0,0.33917347,Positive,Negative
this is a awful re make of a very good movie called up in the air starring frankie darrow mantan moreland and marjorie reynolds i was only able to get through about minutes before turning it off almost all the lines are identical i have no idea why they would re do the movie i totally disagree with a previous post that dislikes the songs there the same also in the original the singing is first rate i m not sure if marjorie reynolds actually did her own singing it s hard to tell since the vocals were usually added later and the songs are very good surprising in a b movie if you get the chance see the original it s available on dvd you ll be pleasantly surprised,0,1,0.9895841,Negative,Positive
volcano is a b movie at best and at worst is more of a disaster that what it s supposed to be depicting to be fair you have to be prepared in any movie to suspend disbelief for one major concept volcano asks you to suspend disbelief in science human interaction and common sense tommy lee jones gets to be the studly yet s sensitive head honcho of the office of emergency management and he s fine when he s not stuck with the stupid dialogue the script provides however anne heche gives a howlingly bad performance as a smart ass geologist who becomes roark s love interest while the city is burning down natch gaby hoffman goes from field of dreams and american president to a turn as a whimpering needy and victim for life daughter of jones don cheadle gets to sit in a really coooool office and take jones s phone calls doing the job that in reality roark would and should be doing anyway the movie really starts going downhill when heche s geology partner gets sucked into a lava vent while they re breaking into the subway lines it picks up speed when jones starts suggesting that they use buses to dam the flow of the lava flowing down the street heche s geologist who loves to lecture everyone about the science of geology being apparently oblivious to the fact that lava is hot and it melts metal and rock and a dead bus is unlikely to have much effect it really starts to suck when the film introduces rodney king like racial tension between two bad actors dressed as cops and an angry black man who can t understand why the fire department is busy with this large river of flowing lava but hey in the end the three of them will be working together to build a k rail dam to stop the lava from eating up his neighborhood even though the dam is built in the wrong direction and the material used wouldn t stop lava anyway besides k rails are hardly watertight but i guess lava wouldn t think to poke its head through the gaps not when tommy lee jones is glaring at it don t even get me started on the stranded subway car subplot where a tunnelful of hot lava is coming down but oddly enough it s not too hot to attempt a rescue it s not too smoky to see and there aren t any poisonous gases so everyone can breathe this must be la lava or lava lite you know it eats cars but is eco friendly there are moments of sheer camp here that almost make you wonder if this was meant to be a comedy for instance the two security guards packing up hieronymus bosch paintings have a completely meaningless and farcical conversation about weight and at the end no sooner does the little boy roark jones rescued note that everyone looks the same while covered in ash than a rainstorm breaks out and cleans everyone up and then the sun comes out and heche says something along the lines of aw shucks roark volcano almost achieves battlefield earth status but except for heche no one approaches travolta like badness and the technical aspects are handled pretty well if you are from the la area as i am it s kind of funny to think of a lava flow wiping out wilshire boulevard i gave it a three for the effects and the little amount of tension you get from this,0,1,0.9523895,Negative,Positive
i was so disappointed in this movie i don t know much about the true story so i was eager to see it play out on film and educate myself about a little slice of history with such a powerful true story and great actors it seemed like a surefire combination well somewhere the screenplay failed them it was so scattered is this movie about his childhood his love life his own disability his speaking ability his passion for the disabled i m sure there is a way to incorporate all of those things into a good story but this movie wasn t it i was left cold watching characters that were unlikable not because of their disabilities but because of their personalities other small gripes the heavy handed soundtrack it s the seventies we get it already if he s such a phenomenal public speaker why weren t we treated to more than a snippet here and there and even then mostly in montages,0,1,0.6308296,Negative,Positive
kurosawa fresh into color losses sight of his usual themes of truth and perception of reality and opts for a depressing take on tokyo s slums kurosawa stretches for a style that was in my opinion his antithesis that is to say i feel as if kurosawa wanted to make an ozu picture poorly paced poorly conceived this movie is a rare dud in this auteur body of excellent work while ikiru while being mundane and depressing was still interesting and well paced and while stray dog depicted the slums and social poverty of japan without being too heavy handed or boring do desu ka den has all the somberness that one could expect with its content with none of the redeeming qualities of earlier kurosawa pictures be warned this is not a movie that kurosawa should be judged by,1,0,0.030374581,Positive,Negative
growing up with the beast wars transformers i wasn t very familiar with the original transformers and now that i have seen the awesome movie and now that i have seen the older cartoon on which it s based i have to say i like the original cartoon and the live action movie more than beast wars not that i don t like the bw characters i just think that characters like optimus prime are better than optimus primal i mean autobots transform and roll out sounds a lot better than maximals maximize the voice of the original optimus prime still makes me a strong believer that he s a real commander more so than optimus primal besides powermaster optimus prime is a lot more powerful than optimal optimus just look on the web megatron in the bw character seemed more like a humorous version of the more evil version of him in the original series besides what s cooler robots changing into animals or robots changing into vehicles and spaceships gimme the original transformers any day over beast wars,0,1,0.99767166,Negative,Positive
there have been several books that have cited this as the earliest gay cinema i don t really see this as all that gay in the homosexual sense but then seeing two men dancing in what has to be the worlds first movie musical does have its attraction there have been several earlier comments about this film dismissing any homosexual overtones as to those that are quick to dismiss this film as just being silly and an experiment done late at night after too many drinks well i ve heard that story before this film is of interest as an oddity and if folks want to consider it the first gay film so be it better this than the depressing anders als die andern,1,0,0.00196111,Positive,Negative
black vengeance is an alternate title for ying hung ho hon aka tragic hero i have just seen this on vhs together with the first part of the story gong woo ching rich and famous also the poster and stills featured on the page are for a dvd set of movies starring rod perry the black gestapo fred williamson black cobra richard lawson black fist the fourth movie is called the black six strangely while the characters retain their original names in rich and famous in black vengeance chow yun fat s character is named eddie shaw alex man man tze leung is harry and andy lau is called johnny also confusing is the fact that is given as the copyright dates on both films perhaps that was the year they were american dubbed according to the release dates given on imdb tragic hero was released before rich and famous was there any reason for releasing the sequel first despite some users comments i enjoyed these films although they aren t among cyf s best such as the killer and hard boiled which are truly astonishing however if one day i come across a dvd set of rich and famous and tragic hero i won t hesitate to buy it hopefully these comments about black vengeance clear up which was also for me a mystery as to where it belonged in chow yun fat s filmography,0,1,0.99565566,Negative,Positive
college girl joanne murray takes on the unenviable job of readying the student housing building to become apartments which includes selling the unneeded furniture this takes place during a break so a mysterious psycho is stalking the nearly empty premises on campus dorm that dripped blood is a low budget slasher flick that is quite entertaining the acting is pretty bad the plot is predictable but the gore effects are quite good the film was made by ucla film students stephen carpenter and jeffrey obrow for next to nothing soon a dreamy ambiance kicks in very similar to the enveloping forests of jeff leiberman s fantastic just before dawn out of it s great to see daphne zuniga of the initiation fame run over few times by a car,1,0,0.2283468,Positive,Negative
hey there army sgt i m sorry dude but being a sgt in the army and being in the army national guard does not make you qualified to comment on a marine movie you are not a marine and just because you wear a uniform doesn t mean you can relate to being a marine we simply are the best we have the hardest training yes we have big heads about ourselves but hey when you are the best you like to strut your stuff i was in the iraq invasion and in fallujah i fought next to soldiers you are not qualified to say anything about my marine corps i hate to be the one that starts the whole which branch is better but you have no right to say you are qualified to judge a marine movie oh yeah we are drill instructors not drill sgt s that s the biggest clue you have no idea about what you are talking about yeah we do not curse at recruits anymore tell me how is cussing at someone going to make them a better marine how will me hitting someone make a marine a better marine yes it is a kinder boot camp from what i went through but we are dealing with different times and people we are training people who are over all smarter than our generations recruits we want smarter recruits not meaner and anyone who signs up to be a marine in the first place has a dedication to be the best his country has to offer we don t have to reinforce that in bootcamp marines come to bootcamp wanting to be killers we don t need to teach them that by demoralizing them by swearing at them and beating them at least that is how i feel and yes i am qualified to say that i have been on the battlefield numerous times and i have trained marines and recruits who eventually ended up on the battlefield but then again what do i know i was just there done that got the t shirt sgt of the army get a clue,1,0,0.016524952,Positive,Negative
this early b entry into the patriotic category slapped a gorgeous young gene tierney on the ads and posters but you have to wait a good time before you glimpse her riding in a hollywoodized camel train previously we ve set up george sanders and bruce cabot in the desert as guys who barely get along but must rally in the face of attack i ve seen sanders as so many enjoyable cads that it was fun to witness a rare good guy turn however bruce cabot s allure is pretty much a mystery to me he s base and unsubtle in comparison but i ve always felt he d just emerged smiling from under a car covered in grease and a sixth grade education some people like em that way as did gene s gypsy queen character this is an action adventure filler tho and just as we ve been warned of invading locals with guns ready to sabotage and attack the brits in their land there is a final gun battle in which we must lose a main character for the good of all this feature requires nothing more than your barest attention on a saturday afternoon a programmer that made whatever else it was paired with better it was almost more interesting identifying the great supporting cast and a surprise appearance by dorothy dandridge in one of her first roles a two or two and a half stars out of five mdm,0,1,0.614935,Negative,Positive
overall i agree wholly with ebert s review in a sense i feel that i should not even be commenting since it is so much a vet s movie and i am not a vet i was a resister the flaw is that martha is badly underdeveloped and does not act consistently my guess is that stephen metcalfe is a vet himself and spent too little planning time on her character,1,0,0.007149857,Positive,Negative
