review,actual,predicted,probability,actual_sentiment,predicted_sentiment
growing up with the beast wars transformers i wasn t very familiar with the original transformers and now that i have seen the awesome movie and now that i have seen the older cartoon on which it s based i have to say i like the original cartoon and the live action movie more than beast wars not that i don t like the bw characters i just think that characters like optimus prime are better than optimus primal i mean autobots transform and roll out sounds a lot better than maximals maximize the voice of the original optimus prime still makes me a strong believer that he s a real commander more so than optimus primal besides powermaster optimus prime is a lot more powerful than optimal optimus just look on the web megatron in the bw character seemed more like a humorous version of the more evil version of him in the original series besides what s cooler robots changing into animals or robots changing into vehicles and spaceships gimme the original transformers any day over beast wars,0,1,0.9929791,Negative,Positive
i don t know whether to recommend this movie to the fans of tetsuo or not why tetsuo because you can easily label some things about this movie as a very obvious tetsuo rip off the concept is similar editing is equally frantic and fast which is good because aside from making the movie more dynamic it obscures some flaws caused by low budget and other factors there is lot more gore less eroticism and in the case of meatball machine the transformation of human being into a creature that s partially a machine sounds familiar called necroborg very original is caused by slimy little aliens these slimy little scums from outer space actually use human beings as vessels for their gladiator games that they play with each other they infest the body somehow manage to put an insane amount of mechanical parts in it pulling them seemingly out of nowhere and turn it into a killing machine that targets other necroborgs their aim is to defeat another alien who is in another necroborg rip it out of the corpse and eat it all in all the plot sounds somewhat silly and i didn t expect much but at the end i actually enjoyed this film as i said before this is a low budget flick but it s still relatively decent don t expect much from actors they re mostly not very good but it can be tolerated i liked the atmosphere and gore certain bizarre situations and the way the movie is directed and edited although the story is not too original it possesses certain charm to me at least out of,1,0,0.14552048,Positive,Negative
butter battle is an entertaining story about two fictional cities and their arms race it is also as misguided allegory about the cold war and arms races in general yes it is a children s book but like so many of theodor seuss geisel s works it hits people over the head with its moral and that moral is what exactly sure it is laudable to encourage us to concentrate more on what unites us than what divides us it is even a good thing to encourage international cooperation but to equate the differences between the warsaw pact nations and the nato west to a difference in butter application is just plain wrong to point out the obvious many warsaw pact nations enjoyed intermittent periods of shortages of butter and bread they would have been happy to eat it butter sideways if it were available on a less literal level and whatever your political inclination soviet socialism versus western particularly anglo american democracy is not a mere question of preference and custom to make the point even clearer nuclear weapons were not developed in a cold war with the soviets but in a hot war with the axis powers there is no doubt that germany was developing nuclear capability during the war should the us have refrained from nuclear weapons research putting their trust in their less than inevitable victory in the conventional war once the weapons were developed they were used against the enemy who attacked us at pearl harbor what does a nation do at this point when the genie is out of the bottle furthermore hindsight is which is to say that there was no way of assuring another half crazed dictator wouldn t crop up with his eyes on developing nuclear weapons the second gulf war has shown the incredible difficulty in ascertaining credible threats and neutralizing them in any event the cartoon is little more than simplistic propaganda which does little to explore the nuances of the ethical questions behind nuclear armament and instead tries to inculcate fear of weapons technology into children,0,1,0.89917845,Negative,Positive
there have been several books that have cited this as the earliest gay cinema i don t really see this as all that gay in the homosexual sense but then seeing two men dancing in what has to be the worlds first movie musical does have its attraction there have been several earlier comments about this film dismissing any homosexual overtones as to those that are quick to dismiss this film as just being silly and an experiment done late at night after too many drinks well i ve heard that story before this film is of interest as an oddity and if folks want to consider it the first gay film so be it better this than the depressing anders als die andern,1,0,0.032568343,Positive,Negative
black vengeance is an alternate title for ying hung ho hon aka tragic hero i have just seen this on vhs together with the first part of the story gong woo ching rich and famous also the poster and stills featured on the page are for a dvd set of movies starring rod perry the black gestapo fred williamson black cobra richard lawson black fist the fourth movie is called the black six strangely while the characters retain their original names in rich and famous in black vengeance chow yun fat s character is named eddie shaw alex man man tze leung is harry and andy lau is called johnny also confusing is the fact that is given as the copyright dates on both films perhaps that was the year they were american dubbed according to the release dates given on imdb tragic hero was released before rich and famous was there any reason for releasing the sequel first despite some users comments i enjoyed these films although they aren t among cyf s best such as the killer and hard boiled which are truly astonishing however if one day i come across a dvd set of rich and famous and tragic hero i won t hesitate to buy it hopefully these comments about black vengeance clear up which was also for me a mystery as to where it belonged in chow yun fat s filmography,0,1,0.9995227,Negative,Positive
college girl joanne murray takes on the unenviable job of readying the student housing building to become apartments which includes selling the unneeded furniture this takes place during a break so a mysterious psycho is stalking the nearly empty premises on campus dorm that dripped blood is a low budget slasher flick that is quite entertaining the acting is pretty bad the plot is predictable but the gore effects are quite good the film was made by ucla film students stephen carpenter and jeffrey obrow for next to nothing soon a dreamy ambiance kicks in very similar to the enveloping forests of jeff leiberman s fantastic just before dawn out of it s great to see daphne zuniga of the initiation fame run over few times by a car,1,0,0.23846464,Positive,Negative
this early b entry into the patriotic category slapped a gorgeous young gene tierney on the ads and posters but you have to wait a good time before you glimpse her riding in a hollywoodized camel train previously we ve set up george sanders and bruce cabot in the desert as guys who barely get along but must rally in the face of attack i ve seen sanders as so many enjoyable cads that it was fun to witness a rare good guy turn however bruce cabot s allure is pretty much a mystery to me he s base and unsubtle in comparison but i ve always felt he d just emerged smiling from under a car covered in grease and a sixth grade education some people like em that way as did gene s gypsy queen character this is an action adventure filler tho and just as we ve been warned of invading locals with guns ready to sabotage and attack the brits in their land there is a final gun battle in which we must lose a main character for the good of all this feature requires nothing more than your barest attention on a saturday afternoon a programmer that made whatever else it was paired with better it was almost more interesting identifying the great supporting cast and a surprise appearance by dorothy dandridge in one of her first roles a two or two and a half stars out of five mdm,0,1,0.99391955,Negative,Positive
this has long been one of my favourite adaptations of an austen novel although it is definitely not in the same category as the spectacular pride and prejudice emma is a lush and relatively faithful tv version of austen s novel especially considering its short length the biggest change between the novel and the movie is a good one as the unnecessary snobbishness that austen exhibits at the end of the story is removed here and replaced with someone much more akin to emma s character in the rest of the book i thought the characters chosen to portray the roles were well picked kate beckinsale walks the fine line between girlishness and the social snob with a grace completely lost in gwyneth paltrow s version samantha morton s wispy blonde locks suit her attitude and character as the simper that accompanies her role in previous characterisations is replaced with the harriet we know from the book mister knightly s role is carried out extremely well in my opinion both the seriousness and the gentle compassion that the hero is painted with in the novel are present here in this much neglected sumptuous film,1,0,0.4985488,Positive,Negative
overall i agree wholly with ebert s review in a sense i feel that i should not even be commenting since it is so much a vet s movie and i am not a vet i was a resister the flaw is that martha is badly underdeveloped and does not act consistently my guess is that stephen metcalfe is a vet himself and spent too little planning time on her character,1,0,0.4031959,Positive,Negative
i m always surprised given that the famous title track of is called also sprach zarathustra that nobody nobody i ve read anyway has noted the parallels between the movie and nietzsche s famous work also sprach zarathustra the idea of man s rebirth into a star child an infant form of an indescribably more advanced being is an explicit part of n s zarathustra there is a prominent passage called on how a camel becomes a lion and a lion becomes a child in which n describes the first incarnation of the overman as a child transcending both the ascetic altruistic side of man the camel always asking to bear more weight and the rapacious brutish will to power side of man the lion the fact that the song plays during the star child sequence can hardly be coincidence and also zarathustra said that man is a rope tied between beasts and the overman the structure of the movie fits that description a brief history of man as beast until we become truly man by mastering weapons and acquiring reason then a long sequence about man the rope as it were and then a brief glimpse of the overman the inscrutability of how these transformations occurred and the suggestion that an external force caused them is also nietzschean in zarathustra he makes it pretty clear that he doesn t have a clue how people are going to be able to enact these changes themselves and suggests that we will have to depend on an outsider zarathustra to show us how to go under bowman s psychedelic sequence at the near end could be seen as kubrick s best s style attempt at depicting the mystical going under i know these parallels are pretty broad and almost certainly have been noted elsewhere despite the fact that i have not personally seen it but i just wanted to mention them if for no other reason than to try to dispel the myth that nietzsche was ultimately a gloomy philosopher few people find the ending of to be gloomy and it is in my opinion explicitly and unmistakeably nietzschean the case could certainly be made that is above all a dramatization of zarathustra updated for the modern age feel free to disregard the outright snobbishness of my tying everything to nietzsche,1,0,0.16916683,Positive,Negative
like many people in my general age range i remember going to see this movie as a kid in and coming out of the theatre practically in tears it seemed at the time to be one of the most important awe inspiring cinematic experiences of our generation at once riveting action packed funny heartbreaking and truly inspirational armegeddeon really did have everything going on right down to the catchy aerosmith theme song and sappy tear jerker of an ending sweet jebus what were we smoking i watched it for the first time in years last night on one of the movie channels and i cannot even describe it this is truly one of the worst movies ever made where to even begin leaving aside the plethora of laughable scientific errors personnel trackers on astronauts yeah sure thanks for that billy bob i d have to say the worst thing about it was the remarkable dare i even say unmatched way in which it combined crappy writing with crappy acting there are too many examples of this to even begin listing here but one in particular springs to mind the scene where bruce willis is telling the feds exactly where to go to track down each of the oh so charmingly roguish members of his oil drilling team check every bar in new orleans the craps tables in vegas the only black guy on a motorcycle in sturgis all to the tune of come together it reminded me a bit of the news team assemble scene from anchorman except serious ben affleck proves once again that he is by far the most overpaid actor in hollywood having less depth range and overall talent than anyone else in the business not that bruce willis liv tyler or anyone else in this godforsaken piece of garbage was much better i have to say though i got a kick out of seeing a pre stardom owen wilson get killed off half way through is this the only movie where his character dies peter stormare is perfect as the most stereotypical unshaven russian cosmonaut you have ever scene then again peter stormare does seem to have a talent for playing over the top eurotypes it really was quite amusing how almost immediately after the americans dock with the russian space station which is actually called that in the movie ben affleck succeeds in singlehandedly causing the whole joint to explode in spectacular hollywood fashion i also love the fact that in the end paris is the only place on earth to get destroyed and that absolutely no one seems to care and on top of all that it at points literally turns into simultaneous ads for lockheed martin and kerr mcgee oh how proud i am to be an american there s plenty of other stuff to rant about but i won t suffice it to say that this is a really really really terrible movie that i feel ashamed to have ever genuinely liked i give it two stars just for the mockability factor,0,1,0.95228934,Negative,Positive
this is a pretty simplistic romance girl finds boy girl loves boy girl loses boy girl finds boy colleen moore is the outstanding ingredient in this recipe delivering a wonderfully varied dramatic romantic performance well deserving of an oscar nom equally fine are the aerial combat special effects moore plays a french girl whose mother has turned over their field to a british aerial squadron during wwi she is the daughter of the regiment loved as a little sister into this mix comes a fill in for a downed flyer gary cooper at first they hate each other then they love each other then the entire squadron is sent out on a suicide mission cooper returns but crashes in the village and a red cross unit removes him moore searches for him is told at a hospital he is dead then wanders the streets until he calls from a hospital window and they are reunited it s a nice little romance but hardly more than that recommended for fans of ms moore and mr cooper,0,1,0.9995876,Negative,Positive
i am curious is really two films in one half of it is the sexual experimental side of lena and the other half is her curiosity with political socialism whatever the director s intention the two don t really mesh together the director should have just stuck with the romantic side of lena and made a separate movie for the politics there is a bizarre mixture of political war rallies dr king serious political interviews flopping breasts and pubic hair the film feels more like a fictional documentary than a movie other than the interesting sex scenes you ll be bored dry watching this film unlike many other reviewers i think the nude sexual scenes are overdone for what it is if you want to see real porn i m sure there are better choices the pervasive nudity is a major distraction from whatever plot there is i think the cast did a fine job however they played their parts believably there is little of the over the topness i m so used to seeing in the american films during this time,0,1,0.65050614,Negative,Positive
terry and june was one of the classic british sitcoms in my opinion you knew what to expect and ain t that just so typical unlike modern sitcoms with utterly contrived plots this show is still a breath of fresh air how lovely not see or hear remarks about bodily functions or not to see a family perpetually late for breakfast or a family with impossible teenagers and therein is the secret terry june was based on a middle class couple living in relative harmony in stead of today s strained plots with the de rigueur dysfunctional family made to look hip personally i vote the bridge to far episode as one of the best in a way terry s antics reminds me of basil fawlty both sometimes getting almost impossibly embarrassing terry june comes highly recommended have your tea and biscuits ready,1,0,0.11856588,Positive,Negative
like its near contemporaries the great race and those magnificent men in their flying machines i always associate this film with my childhood especially at new year on new year s day we d visit my granny and after lunch while the adults talked the kids would watch tv where invariably one of these three crazy race films would be on for that reason alone i really wanted to mark monte carlo or bust well but i fear i can t the child not being father to the man on this occasion by which i mean i can see all too clearly its faults and while i was tempted to smile occasionally in truth i really wanted all the competitors to get to the end of the race long before they actually do of course it s dated by its stereotyping of nationalities and woman as the weaker sex and i also didn t much care for one or two stray admittedly mild vulgarities which occasionally surfaced more than that though the cast despite hamming it up outrageously just don t sell the film enough tony curtis in a trial run for his yank abroad turn in the tv series the persuaders seems too old to be playing the young gallant terry thomas just isn t dastardly enough eric sykes is unbelievable as a dirty minded lothario while gert frobe as an overdone teuton is just weird doing camp comedy when you remember he was bond s best villain goldfinger if anything the englishers come off best susan hampshire is at least engaging as a bright young thing suitably gamine as a posh flapper and although chained to the leash of the script pete and dud offer the most amusement as stiff upper lip army types although even then the carry on team did this so much better in carry on up the khyber pass director annakin tries everything to evoke the golden silents with lashings of slapstick mistaken identity capers speeded up camera shots would be dramatic stunts and some light romance but there s no real tension for such a famous race and anyway the race off at the end seems like another swizz actually i d have given it another mark if they d stuck to the alternative title those magnificent men in their jaunty jalopies but in truth the animated series wacky races did this so much better,0,1,0.79481125,Negative,Positive
as soon as it hits a screen it destroys all intelligent life forms around but on behalf of its producers i must say it doesn t fall into any known movie category it deserves a brand new denomination of its own it s a neurological drama it saddens and depresses every single neuron inside a person s brain it s the closest thing one will ever get to a stroke without actually suffering one it drives you speechless all you members go numb your mouth falls open and remains so and the most strange symptom of all is that you get yourself wishing to go blind and deaf no small feat for such a sort of a movie the only word that comes to my mind just having finished my ordeal is outrage,0,1,0.9767207,Negative,Positive
time travel into the past is tenuous at best as a topic in this episode a man who has been thinking about the possibility finds himself at the date and location of the assassination of abraham lincoln he tries everything he can think of in the short time available to him with predictable results of course he is thought to be quite mad he is arrested and eventually remanded to the very man he is attempting to stop serling was bright enough to let him return to the present but is the present the same this is kind of a precursor to the time tunnel where time travelers on a weekly basis were given the same task overcoming what had already happened unfortunately the implications of the distortion of time and the future always negate the result unless you have something like ray bradbury s the sound of thunder,1,0,0.10809463,Positive,Negative
having just borrowing the series one dvd collection from my somewhat obsessive brother i was expecting to get through the first couple of episodes and handing it back i have just found myself yelling at the screen for ending the first season on a cliff hanger a mere week later and i ve watched the entire season where i found the time for this i have no idea this show is great it doesn t take itself too seriously it has likeable characters who are well acted and the special effects ignoring the odd tacky puppet here and there are special enough to give it that polished feel at first i didn t realise it was filmed mostly here and it seemed odd to hear so many aussie accents on a sci fi show it was most amusing for the main character john to land back in sydney midway through the first season i believe this show s biggest strength is the vision that the creators of the show obviously had they have gradually introduced new aspects of the characters that have explain previous actions and the continue to smatter john s conversations with slang in an amusing and unforced way on top of that having watched the entire voyager and next gen series i see little plot rip off so it has managed to maintain a sense of originality throughout the entire first season i hope the rest of it is as good farscape is not like any other sci fi that i ve enjoyed in the past i heard that the fourth season wasn t as good as the first three and i am now quite annoyed that they cancelled it before the th i hope that they revive this show with the same actors in either a movie or another series it would be a shame to leave so many plot lines unfinished as i imagine that with a show that s had so much thought put into it to have it axed without adequate warning will leave me feeling robbed gotta go now heading back to my brother s place to snaffle the nd season v,1,0,0.15138128,Positive,Negative
just got out of an advance screening and wow was this movie hilarious possibly better than the first one but at least its equal if you don t like jackass or really unnecessary amounts of male nudity way more than in the first then stay far far away but if you dig the whole jackass thing then this movie will not disappoint toro totter is the greatest invention ever ok so my review wasn t long enough all else i have to say is poor poor dunn they really kick the crap out of him in this so if you enjoy masochistic humor and prolific male nudity and by far the most disgusting female nudity ever john waters is involved need i say more then this movie will keep you in stitches for it entirety i never stopped laughing and actually came out drenched in sweat,1,0,0.10253458,Positive,Negative
a couple of friends and myself visited the video shop a few years back and we were in one of those moods to rent some cheesy non seen flicks my friend grabbed head of the family and we were greeted by a head sitting in a wheelchair well that set us off laughing and we decided to have a bet to see who would be the one who had to go to the desk and pay for the movie well you guessed it it was me i have never been so embarrised in all my life we got home and put it on and we rolled about the floor laughing for about mins because this was the funniest film in the world i cant remember much about it but one thing i do remember was the blonde girl getting it on with some guy in the back of a shop every mins that head made me laugh and when i look at other peoples comments aboout this movie it makes me laugh even more head of the family is so good and the head is funny and im still laughing ha ha ha ha ha ha ha,0,1,0.97824514,Negative,Positive
on a routine mission in iraq a group of delta soldiers recover a computer hard drive from an alqueda training camp detailing the location of weapons specialist dr walsh after witnessing the termination of his top secret weapons development program dr walsh finds an alternative funding source and sets up a new research facility deep in the notorious belzan forest in chechnya where he is developing weapons and selling them to chechnyan rebels the team of deltas is sent on a black ops mission to retrieve the doctor and his technology before the russians find him and his lab what the delta team soon discover is that the doctors latest weapons is a flock of large carnivorous bats that have been genetically altered to develop a taste for human flesh i found this movie to be much better than what i was expecting there is lots of action and lots of blood its more or less what you would expect from a creature feature the acting isn t great but its passable i have certainly seen worse overall its an enjoyable movie for what it is a good popcorn movie,1,0,0.36871722,Positive,Negative
existenz combines director david cronenberg s traditional love of blood and gore and exploding heads with the more confusing aspects of a reality twisting david lynch film and it actually works effectively i won t bother trying to give even the bare bones of a plot synopsis here because it ll only cause more confusion all you need to know is that the film is about a virtual reality computer game that is so incredibly lifelike that it becomes difficult to tell the difference between reality and virtual reality the film almost seems to abandon its technology fearing point at the end but then it throws in the final twist in the very last line of dialogue there s also some very gross sexual imagery based around the bio ports in the protagonists backs as well as some very gross acting from jude law he manages to come off as naive and stupid and boring and any other annoying habit you can care to think of jason jennifer leigh comes off much better and everyone else can be called a supporting character including willem dafoe in a functional if unspectacular role as a money crazed mechanic overall existenz is a very effective sci fi film about the possibilities technology can present and the possible consequences it will receive,1,0,0.12677006,Positive,Negative
honestly i was expecting to hate this one and really only checked it out because jenna jameson is in it but i have to say i got a kick out of evil breed a group of college kids and their teacher go on a field trip to ireland their lodgings are located near the woods where it is rumored that strange things happen and tourists often disappear without a trace the group of post teens is warned by the property s caretaker not to venture into the woods but being the stupid b movie characters that they are of course they pay no attention and pay for their mistake one by one first off there is plenty wrong with evil breed the acting dialog is pretty weak and my major gripe is that a film that has jenna jameson chasey lain ginger lynn and taylor hayes should have far more gratuitous nudity than was on display here and jenna s role in this production is grossly over hyped as she has a combined total of about minutes of screen time even less with chasey and ginger lynn shows no skin and has the worst irish accent ever also the last scene of the film makes absolutely no sense and feels like it s thrown in just to end the film those gripes aside there is some good stuff as well richard greico and chasey lain are both dispatched early on with greico s nude torso ending up on a roasting spit and chasey s guts hanging out from being torn in half though how she ends up this way isn t shown on screen not bad for the first minutes the other kill scenes are pretty inventive including jenna s forced breast implant removal a guy getting his colon pulled out through his ass a knife through the face and a few other notables the implant and colon scenes also have uncut versions that are on the special features and it s a shame the producers made them chop em so to speak also the film moves along at a pretty good clip once it gets moving so you don t really have too much time to be bored the creature fx are also done competently which definitely helps overall evil breed was not nearly as bad as i expected this one along with satan s little helper have almost renewed my interest in american low budget straight to video films i usually steer clear of them as a whole but these two have been decent enough to give me some faith evil breed is no masterpiece but it is a decent way to blow minutes might not hurt to suck on a bottle of cheap bourbon while you re at it i know i was and i m sure it didn t hurt the experience,1,0,0.0050601475,Positive,Negative
the topic of religion in bu uel films is a point that one as an eater of films as an eater of art or as a person need to analyze hardly one can see to a satirical bu uel in la voie lact e un chien andalou or in l age d or is very hard and effective in its critic but when you have seen this and then you see a movie like nazarin after you see this work you begin to be questioned about its author and much have questioned about what seems to be a contradiction for bu uel thinks but is better not called in this way i think that there s not any contradiction in its work only that bu uel religion point of view is very diverse as unique in films this beautiful film is based on the novel of benito perez gald s which told us the story of father nazario who lived a humble simple life dedicated to god and to help everyone he lived in a simple and poor region there lived too beatriz who is an abused and abandoned wife she don t find any sense of her life without her violent macho man she have a kind of repulse to him in the other side is andara one of the towns prostitutes father nazario has been stolen again he blames to andara s cousin andara hear this and try to fight without success with the priest who don t believe in violence that night andara find that her cousin is actually a thief she have stole her bellboys andara fights with her cousin with terrible consequences with this andara search mercy from the priest nazario decides to help her knowing well that this could be against his church obviously this thing going to have some consequences since here nazario going to be a pilgrim without nothing even without shoes but with spirit and faith but andara and beatriz want to be with he and be like he to serve god if is the sweetest bu uel film that i have seen so far is too the most spiritual is clear here that the thing that most confuse people with the contradiction is that here we don t see a bu uel against the power of church we see a bu uel whose film is about church but not in the typical and great satirical way whethever like it is i don t think that the right word is contradiction actually i find it pleasant and well done and in spite of contain such religious issues as his voie lact e i found it more a spiritual film but that don t try to touch in diversity the catholic religion as maybe he touch and laugh of it in another films nazarin is of father nazario and its perspective front god and the same religion but all of this is at the end analyzed in the spiritual life of this man the other two women are not a contrast but as very well another two perspectives of faith first we have beatriz the mistreated woman that lose all the faith in life first with her husband and then with a little girl who was in her family this little girl was very sick at side of her was too andara the prostitute who run of the justice in the family of the child just religious women there a big pain but faith becomes in father nazario when he arrives with nothing to this town he bless the child a say later she is fine the priest want go on walking but beatriz and andara have recovered the faith in life and want to dedicate their lives to god with father nazario after some complains father nazario decide to be with them discovering with some things until the end how he feels about faith god religion and the person in necessity the people who must request to charity to survive this last issue then must be noted as one possible explanation for the pineapple ending this ending we listen the drums similar to that in l age d or and a father nazario walking over asking about this things when he refuse the fruit at the first time and at the end decide to receive it as a symbol of necessity or maybe as an answer for its spiritual road that begin being priest meanwhile the two women must take away of the father andara for its crime beautiful scene where she thanks a man who helps father nazario in jail and then she damn the man who hit the priest in jail and beatriz because she prefer be with her macho man in spite that he treat her bad just because she don t accept that she fall in loved with the priest father nazario and here is maybe the unique place in film to critic church walk to contradict the church the religion that he serves father nazario is that then is a soft for much but not for me critic for some thing in religion father nazario helping a women who is guilty of a crime of a sin but most of all is one of bu uel analysis of faith and life and he really got it with a beautiful tender sweet and unforgettable film that is without a doubt one of his best sorry for the mistakes well if there any,1,0,0.045326266,Positive,Negative
you know i only watched minutes of this film so i can t really describe how great it is i mean the concept alone is so original and intriguing it just did not let me go then there is the mass of academy award winning people involved here plus the academy award nominated director you just can t miss i mean imagine it is the middle of the night and you re not sleepy yet this film comes on you watch it and are shocked it is so brilliant so original it is so great it will feel to you that half an hour later you ve turned off the screen but as you go to your bed you see it s only minutes after midnight enjoy out of,0,1,0.9038618,Negative,Positive
the often reliable leonard maltin says this is a delightful romance and that sanders is superb maltin must have confused this movie with something else sanders is snide and droll and superb as usual you can imagine his delivery of the line regarding adultery sometimes the chains of matrimony are so heavy they have to be carried by three but dull wooden and dated describe this movie more accurately the storyline itself an autobiography with sanders as a suave jewel thief francois eugene vidocq who becomes chief of police but can hardly resist the lure of fine jewels is entertaining enough but it has the same kind of hollow historical hollywood treatment that marred such period epics as marie antoinette and certainly the deplorable forever amber which screams for a classy remake though in his defense sanders tries mightily to add some depth to his character it is all for naught i am an unabashed douglas sirk fan but this is and it is one of sirk s earliest american efforts lacking many of the signature touches that would define his florid breast heaving potboilers sirk is just getting his feet wet here and made a number of unmemorable films over the next ten years until he struck gold with magnificent obsession and hit his stride bombarding us with such estrogen fests as all that heaven allows written on the wind and imitation of life but scandal in paris is hardly his best work a relatively low budget affair with cheesy sets and ineffective costuming,0,1,0.99500424,Negative,Positive
just watched on ubuweb this early experimental short film directed by william vance and orson welles yes you read that right orson welles years before he gained fame for radio s the war of the worlds and his feature debut citizen kane welles was a year old just finding his muse besides vance and welles another player here was one virginia nicholson who would become orson s first wife she plays a woman who keeps sitting on something that rocks back and forth courtesy of an african american servant paul edgerton in blackface during this time a man welles keeps passing her by courtesy of the scene constantly repeating i won t reveal any more except to say how interesting the silent images were as they jump cut constantly that s not to say this was any good but it was fascinating to watch even with the guitar score by larry morotta added in the print i watched worth a look for welles enthusiasts and anyone with a taste of the avant garde,0,1,0.99972826,Negative,Positive
there is a dvd published in the uk in code hrgd on the cover no asin vfc on the disk no ifpi code in the inner rim probably a straight transfer from vhs there is no much point is commenting an adult film but this one contains a minimal plot and the characters are believable it was shown in the united states in normal cinemas i ve seen it in pensylvannia way back in as such it deserves a place in an encyclopedia of movies the dvd has no special features and no subtitles and was probably made using a vhs tape as source,0,1,0.92039704,Negative,Positive
having grown up a mormon and grappled with the church s bigotry towards blacks they were not allowed to hold the church s priesthood when i was a member i wasn t aware of the organizations policy of excommunicating gay men and women until after i left the church in i was i was stunned when i learned that friends who were gay were excommunicated even after serving on missions latter days exposes the mormon s persecution of gay members the film is long overdue it does an excellent job of showing how the two lead males come to terms with one another while managing to grow up and develop more fully as individuals latter days has great heart wonderful original music and an added touch of class from jacqueline bisset the film brilliantly tells the story of an individual who leaves behind the confines of organized religion and reclaims his very soul,1,0,0.07008786,Positive,Negative
when jim wynorski first announced he would be doing a new sequel for my favorite series of all time the slumber party massacre series i was ecstatic i had been waiting for a new installment for literally years so production began and very small bits and pieces on the shoot and the actors involved were released until the shoot wrapped then the announcement of a title change no longer would this new sequel be titled slumber party massacre iv but cheerleader massacre instead i was a bit disappointed but having a different title would be a very small price to pay for a film i had waited so long to happen i was still extremely intrigued and on the edge of my seat to see it maybe a month ago some very advanced copies of the film were released to some extremely lucky viewers who got to see the film months before its release date a few reviews leaked on the net and judging by them i began to become apprehensive on jim wynorski s cheerleader massacre tonight i got to see the film for the first time in full length and i am still scratching my head as i read in another review cheerleader massacre is definitely not a new installment in the slumber party massacre series but a slasher flick all on its own and a bad one at that before i get into the specifics of the film let me first state what an enormous fan of jim wynorski s films i am i always thought him to be a true camp genius with a winner almost every time yes his movies are made on shoestring budgets and don t contain the most top notch acting around but they re fun nonetheless they are what they are campy movies you watch when you want to have a good time from sorority house massacre ii to hard to die to chopping mall jim has produced the goods on more than one occasion one of the reasons why i was excited that this film would be his latest project cheerleader massacre does not in my opinion reflect any of the films i had seen this director writer create in the past firstly the production was extremely inexpensive and the film was actually shot on videotape something i had never seen jim do before the actors were mediocre to say the least and the story is almost laughable the killer is also extremely stupid and reminds you more of your cuddly old grandpa rather than an escaped lunatic of course the film is littered with female nudity this is a jim wynorski movie we re talking about folks but some of the boob shots seen here almost seem like they were done for time there is an extremely long shower scene containing the cheerleading coach that seems to go on forever and it greatly reflects a shower scene in jim s sorority house massacre ii the girl even bathes herself almost in the exact same way cheerleader massacre is also extremely cliched to say the least the opening scene is literally something we ve all seen in hundreds of past slasher flicks a guy and a girl making out on the verge of consummating their relationship when you guessed it they re hacked to pieces brinke stevens who i ve never really considered to be a tremendous actress in the first place also gives one of her stiffest and forced performances in her small cameo we re talkin possible cue cards here she recalls some incidents her character endured by the killer seen here twenty years ago to the police while footage of the original slumber party massacre plays why was footage from the original film used if it was definitely not a new spm i have no idea there is also two explosions seen in this movie that i am almost certain were recycled from other films not only does this film recycle footage from past films but it also recycles the scores from other films as well some of the music used in humanoids from the deep which was also recycled prior for the coroner can be heard throughout the entire film there are at least two more as well that i cannot identify but am certain have been used before after sitting through this film s horrendous acting ridiculous story non existent gore special effects and camcorder like quality i am having some serious concerns toward mister wynorski s career has the man who delighted audiences with films in the past finally lost his niche only time will tell oh and let s not forget his newest film a new installment in the sorority house massacre films now titled final exam i think i m seeing a pattern here,0,1,0.7958692,Negative,Positive
